Time (s),Frequency (Hz),Intensity (dB)
6.780540540540541,932.2265625,-313.0712
6.780540540540541,939.453125,-313.0712
6.780540540540541,946.6796875,-313.0712
6.780540540540541,953.90625,-313.0712
6.780540540540541,961.1328125,-313.0712
6.780540540540541,968.359375,-313.0712
6.780540540540541,975.5859375,-313.0712
6.780540540540541,982.8125,-313.0712
6.780540540540541,990.0390625,-313.0712
6.780540540540541,997.265625,-313.0712
6.780540540540541,1004.4921875,-313.0712
6.780540540540541,1011.71875,-313.0712
6.780540540540541,1018.9453125,-313.0712
6.780540540540541,1026.171875,-313.0712
6.780540540540541,1033.3984375,-313.0712
6.780540540540541,1040.625,-313.0712
6.780540540540541,1047.8515625,-313.0712
6.780540540540541,1055.078125,-313.0712
6.780540540540541,1062.3046875,-313.0712
6.780540540540541,1069.53125,-313.0712
6.780540540540541,1076.7578125,-313.0712
6.780540540540541,1083.984375,-313.0712
6.780540540540541,1091.2109375,-313.0712
6.780540540540541,1098.4375,-313.0712
6.780540540540541,1105.6640625,-313.0712
6.780540540540541,1112.890625,-313.0712
6.780540540540541,1120.1171875,-313.0712
6.780540540540541,1127.34375,-313.0712
6.780540540540541,1134.5703125,-313.0712
6.780540540540541,1141.796875,-313.0712
6.780540540540541,1149.0234375,-313.0712
6.780540540540541,1156.25,-313.0712
6.780540540540541,1163.4765625,-313.0712
6.780540540540541,1170.703125,-313.0712
6.780540540540541,1177.9296875,-313.0712
6.780540540540541,1185.15625,-313.0712
6.780540540540541,1192.3828125,-313.0712
6.780540540540541,1199.609375,-313.0712
6.780540540540541,1206.8359375,-313.0712
6.780540540540541,1214.0625,-313.0712
6.780540540540541,1221.2890625,-313.0712
6.780540540540541,1228.515625,-313.0712
6.780540540540541,1235.7421875,-313.0712
6.780540540540541,1242.96875,-313.0712
6.780540540540541,1250.1953125,-313.0712
6.780540540540541,1257.421875,-313.0712
6.780540540540541,1264.6484375,-313.0712
6.780540540540541,1271.875,-313.0712
6.780540540540541,1279.1015625,-313.0712
6.780540540540541,1286.328125,-313.0712
6.780540540540541,1293.5546875,-313.0712
6.780540540540541,1300.78125,-313.0712
6.780540540540541,1308.0078125,-313.0712
6.780540540540541,1315.234375,-313.0712
6.780540540540541,1322.4609375,-313.0712
6.780540540540541,1329.6875,-313.0712
6.780540540540541,1336.9140625,-313.0712
6.780540540540541,1344.140625,-313.0712
6.780540540540541,1351.3671875,-313.0712
6.780540540540541,1358.59375,-313.0712
6.780540540540541,1365.8203125,-313.0712
6.780540540540541,1373.046875,-313.0712
6.780540540540541,1380.2734375,-313.0712
6.780540540540541,1387.5,-313.0712
6.780540540540541,1394.7265625,-313.0712
6.780540540540541,1401.953125,-313.0712
6.780540540540541,1409.1796875,-313.0712
6.780540540540541,1416.40625,-313.0712
6.780540540540541,1423.6328125,-313.0712
6.780540540540541,1430.859375,-313.0712
6.780540540540541,1438.0859375,-313.0712
6.780540540540541,1445.3125,-313.0712
6.780540540540541,1452.5390625,-313.0712
6.780540540540541,1459.765625,-313.0712
6.780540540540541,1466.9921875,-313.0712
6.780540540540541,1474.21875,-313.0712
6.780540540540541,1481.4453125,-313.0712
6.780540540540541,1488.671875,-313.0712
6.780540540540541,1495.8984375,-313.0712
6.780540540540541,1503.125,-313.0712
6.780540540540541,1510.3515625,-313.0712
6.780540540540541,1517.578125,-313.0712
6.780540540540541,1524.8046875,-313.0712
6.780540540540541,1532.03125,-313.0712
6.780540540540541,1539.2578125,-313.0712
6.780540540540541,1546.484375,-313.0712
6.780540540540541,1553.7109375,-313.0712
6.780540540540541,1560.9375,-313.0712
6.780540540540541,1568.1640625,-313.0712
6.780540540540541,1575.390625,-313.0712
6.780540540540541,1582.6171875,-313.0712
6.780540540540541,1589.84375,-313.0712
6.780540540540541,1597.0703125,-313.0712
6.780540540540541,1604.296875,-313.0712
6.780540540540541,1611.5234375,-313.0712
6.780540540540541,1618.75,-313.0712
6.780540540540541,1625.9765625,-313.0712
6.780540540540541,1633.203125,-313.0712
6.780540540540541,1640.4296875,-313.0712
6.780540540540541,1647.65625,-313.0712
6.780540540540541,1654.8828125,-313.0712
6.780540540540541,1662.109375,-313.0712
6.780540540540541,1669.3359375,-313.0712
6.780540540540541,1676.5625,-313.0712
6.780540540540541,1683.7890625,-313.0712
6.780540540540541,1691.015625,-313.0712
6.780540540540541,1698.2421875,-313.0712
6.780540540540541,1705.46875,-313.0712
6.780540540540541,1712.6953125,-313.0712
6.780540540540541,1719.921875,-313.0712
6.780540540540541,1727.1484375,-313.0712
6.780540540540541,1734.375,-313.0712
6.780540540540541,1741.6015625,-313.0712
6.780540540540541,1748.828125,-313.0712
6.780540540540541,1756.0546875,-313.0712
6.780540540540541,1763.28125,-313.0712
6.780540540540541,1770.5078125,-313.0712
6.780540540540541,1777.734375,-313.0712
6.780540540540541,1784.9609375,-313.0712
6.780540540540541,1792.1875,-313.0712
6.780540540540541,1799.4140625,-313.0712
6.780540540540541,1806.640625,-313.0712
6.780540540540541,1813.8671875,-313.0712
6.780540540540541,1821.09375,-313.0712
6.780540540540541,1828.3203125,-313.0712
6.780540540540541,1835.546875,-313.0712
6.780540540540541,1842.7734375,-313.0712
6.780540540540541,1850.0,-313.0712
6.84972972972973,0.0,-313.0712
6.84972972972973,7.2265625,-313.0712
6.84972972972973,14.453125,-313.0712
6.84972972972973,21.6796875,-313.0712
6.84972972972973,28.90625,-313.0712
6.84972972972973,36.1328125,-313.0712
6.84972972972973,43.359375,-313.0712
6.84972972972973,50.5859375,-313.0712
6.84972972972973,57.8125,-313.0712
6.84972972972973,65.0390625,-313.0712
6.84972972972973,72.265625,-313.0712
6.84972972972973,79.4921875,-313.0712
6.84972972972973,86.71875,-313.0712
6.84972972972973,93.9453125,-313.0712
6.84972972972973,101.171875,-313.0712
6.84972972972973,108.3984375,-313.0712
6.84972972972973,115.625,-313.0712
6.84972972972973,122.8515625,-313.0712
6.84972972972973,130.078125,-313.0712
6.84972972972973,137.3046875,-313.0712
6.84972972972973,144.53125,-313.0712
6.84972972972973,151.7578125,-313.0712
6.84972972972973,158.984375,-313.0712
6.84972972972973,166.2109375,-313.0712
6.84972972972973,173.4375,-313.0712
6.84972972972973,180.6640625,-313.0712
6.84972972972973,187.890625,-313.0712
6.84972972972973,195.1171875,-313.0712
6.84972972972973,202.34375,-313.0712
6.84972972972973,209.5703125,-313.0712
6.84972972972973,216.796875,-313.0712
6.84972972972973,224.0234375,-313.0712
6.84972972972973,231.25,-313.0712
6.84972972972973,238.4765625,-313.0712
6.84972972972973,245.703125,-313.0712
6.84972972972973,252.9296875,-313.0712
6.84972972972973,260.15625,-313.0712
6.84972972972973,267.3828125,-313.0712
6.84972972972973,274.609375,-313.0712
6.84972972972973,281.8359375,-313.0712
6.84972972972973,289.0625,-313.0712
6.84972972972973,296.2890625,-313.0712
6.84972972972973,303.515625,-313.0712
6.84972972972973,310.7421875,-313.0712
6.84972972972973,317.96875,-313.0712
6.84972972972973,325.1953125,-313.0712
6.84972972972973,332.421875,-313.0712
6.84972972972973,339.6484375,-313.0712
6.84972972972973,346.875,-313.0712
6.84972972972973,354.1015625,-313.0712
6.84972972972973,361.328125,-313.0712
6.84972972972973,368.5546875,-313.0712
6.84972972972973,375.78125,-313.0712
6.84972972972973,383.0078125,-313.0712
6.84972972972973,390.234375,-313.0712
6.84972972972973,397.4609375,-313.0712
6.84972972972973,404.6875,-313.0712
6.84972972972973,411.9140625,-313.0712
6.84972972972973,419.140625,-313.0712
6.84972972972973,426.3671875,-313.0712
6.84972972972973,433.59375,-313.0712
6.84972972972973,440.8203125,-313.0712
6.84972972972973,448.046875,-313.0712
6.84972972972973,455.2734375,-313.0712
6.84972972972973,462.5,-313.0712
6.84972972972973,469.7265625,-313.0712
6.84972972972973,476.953125,-313.0712
6.84972972972973,484.1796875,-313.0712
6.84972972972973,491.40625,-313.0712
6.84972972972973,498.6328125,-313.0712
6.84972972972973,505.859375,-313.0712
6.84972972972973,513.0859375,-313.0712
6.84972972972973,520.3125,-313.0712
6.84972972972973,527.5390625,-313.0712
6.84972972972973,534.765625,-313.0712
6.84972972972973,541.9921875,-313.0712
6.84972972972973,549.21875,-313.0712
6.84972972972973,556.4453125,-313.0712
6.84972972972973,563.671875,-313.0712
6.84972972972973,570.8984375,-313.0712
6.84972972972973,578.125,-313.0712
6.84972972972973,585.3515625,-313.0712
6.84972972972973,592.578125,-313.0712
6.84972972972973,599.8046875,-313.0712
6.84972972972973,607.03125,-313.0712
6.84972972972973,614.2578125,-313.0712
6.84972972972973,621.484375,-313.0712
6.84972972972973,628.7109375,-313.0712
6.84972972972973,635.9375,-313.0712
6.84972972972973,643.1640625,-313.0712
6.84972972972973,650.390625,-313.0712
6.84972972972973,657.6171875,-313.0712
6.84972972972973,664.84375,-313.0712
6.84972972972973,672.0703125,-313.0712
6.84972972972973,679.296875,-313.0712
6.84972972972973,686.5234375,-313.0712
6.84972972972973,693.75,-313.0712
6.84972972972973,700.9765625,-313.0712
6.84972972972973,708.203125,-313.0712
6.84972972972973,715.4296875,-313.0712
6.84972972972973,722.65625,-313.0712
6.84972972972973,729.8828125,-313.0712
6.84972972972973,737.109375,-313.0712
6.84972972972973,744.3359375,-313.0712
6.84972972972973,751.5625,-313.0712
6.84972972972973,758.7890625,-313.0712
6.84972972972973,766.015625,-313.0712
6.84972972972973,773.2421875,-313.0712
6.84972972972973,780.46875,-313.0712
6.84972972972973,787.6953125,-313.0712
6.84972972972973,794.921875,-313.0712
6.84972972972973,802.1484375,-313.0712
6.84972972972973,809.375,-313.0712
6.84972972972973,816.6015625,-313.0712
6.84972972972973,823.828125,-313.0712
6.84972972972973,831.0546875,-313.0712
6.84972972972973,838.28125,-313.0712
6.84972972972973,845.5078125,-313.0712
6.84972972972973,852.734375,-313.0712
6.84972972972973,859.9609375,-313.0712
6.84972972972973,867.1875,-313.0712
6.84972972972973,874.4140625,-313.0712
6.84972972972973,881.640625,-313.0712
6.84972972972973,888.8671875,-313.0712
6.84972972972973,896.09375,-313.0712
6.84972972972973,903.3203125,-313.0712
6.84972972972973,910.546875,-313.0712
6.84972972972973,917.7734375,-313.0712
6.84972972972973,925.0,-313.0712
6.84972972972973,932.2265625,-313.0712
6.84972972972973,939.453125,-313.0712
6.84972972972973,946.6796875,-313.0712
6.84972972972973,953.90625,-313.0712
6.84972972972973,961.1328125,-313.0712
6.84972972972973,968.359375,-313.0712
6.84972972972973,975.5859375,-313.0712
6.84972972972973,982.8125,-313.0712
6.84972972972973,990.0390625,-313.0712
6.84972972972973,997.265625,-313.0712
6.84972972972973,1004.4921875,-313.0712
6.84972972972973,1011.71875,-313.0712
6.84972972972973,1018.9453125,-313.0712
6.84972972972973,1026.171875,-313.0712
6.84972972972973,1033.3984375,-313.0712
6.84972972972973,1040.625,-313.0712
6.84972972972973,1047.8515625,-313.0712
6.84972972972973,1055.078125,-313.0712
6.84972972972973,1062.3046875,-313.0712
6.84972972972973,1069.53125,-313.0712
6.84972972972973,1076.7578125,-313.0712
6.84972972972973,1083.984375,-313.0712
6.84972972972973,1091.2109375,-313.0712
6.84972972972973,1098.4375,-313.0712
6.84972972972973,1105.6640625,-313.0712
6.84972972972973,1112.890625,-313.0712
6.84972972972973,1120.1171875,-313.0712
6.84972972972973,1127.34375,-313.0712
6.84972972972973,1134.5703125,-313.0712
6.84972972972973,1141.796875,-313.0712
6.84972972972973,1149.0234375,-313.0712
6.84972972972973,1156.25,-313.0712
6.84972972972973,1163.4765625,-313.0712
6.84972972972973,1170.703125,-313.0712
6.84972972972973,1177.9296875,-313.0712
6.84972972972973,1185.15625,-313.0712
6.84972972972973,1192.3828125,-313.0712
6.84972972972973,1199.609375,-313.0712
6.84972972972973,1206.8359375,-313.0712
6.84972972972973,1214.0625,-313.0712
6.84972972972973,1221.2890625,-313.0712
6.84972972972973,1228.515625,-313.0712
6.84972972972973,1235.7421875,-313.0712
6.84972972972973,1242.96875,-313.0712
6.84972972972973,1250.1953125,-313.0712
6.84972972972973,1257.421875,-313.0712
6.84972972972973,1264.6484375,-313.0712
6.84972972972973,1271.875,-313.0712
6.84972972972973,1279.1015625,-313.0712
6.84972972972973,1286.328125,-313.0712
6.84972972972973,1293.5546875,-313.0712
6.84972972972973,1300.78125,-313.0712
6.84972972972973,1308.0078125,-313.0712
6.84972972972973,1315.234375,-313.0712
6.84972972972973,1322.4609375,-313.0712
6.84972972972973,1329.6875,-313.0712
6.84972972972973,1336.9140625,-313.0712
6.84972972972973,1344.140625,-313.0712
6.84972972972973,1351.3671875,-313.0712
6.84972972972973,1358.59375,-313.0712
6.84972972972973,1365.8203125,-313.0712
6.84972972972973,1373.046875,-313.0712
6.84972972972973,1380.2734375,-313.0712
6.84972972972973,1387.5,-313.0712
6.84972972972973,1394.7265625,-313.0712
6.84972972972973,1401.953125,-313.0712
6.84972972972973,1409.1796875,-313.0712
6.84972972972973,1416.40625,-313.0712
6.84972972972973,1423.6328125,-313.0712
6.84972972972973,1430.859375,-313.0712
6.84972972972973,1438.0859375,-313.0712
6.84972972972973,1445.3125,-313.0712
6.84972972972973,1452.5390625,-313.0712
6.84972972972973,1459.765625,-313.0712
6.84972972972973,1466.9921875,-313.0712
6.84972972972973,1474.21875,-313.0712
6.84972972972973,1481.4453125,-313.0712
6.84972972972973,1488.671875,-313.0712
6.84972972972973,1495.8984375,-313.0712
6.84972972972973,1503.125,-313.0712
6.84972972972973,1510.3515625,-313.0712
6.84972972972973,1517.578125,-313.0712
6.84972972972973,1524.8046875,-313.0712
6.84972972972973,1532.03125,-313.0712
6.84972972972973,1539.2578125,-313.0712
6.84972972972973,1546.484375,-313.0712
6.84972972972973,1553.7109375,-313.0712
6.84972972972973,1560.9375,-313.0712
6.84972972972973,1568.1640625,-313.0712
6.84972972972973,1575.390625,-313.0712
6.84972972972973,1582.6171875,-313.0712
6.84972972972973,1589.84375,-313.0712
6.84972972972973,1597.0703125,-313.0712
6.84972972972973,1604.296875,-313.0712
6.84972972972973,1611.5234375,-313.0712
6.84972972972973,1618.75,-313.0712
6.84972972972973,1625.9765625,-313.0712
6.84972972972973,1633.203125,-313.0712
6.84972972972973,1640.4296875,-313.0712
6.84972972972973,1647.65625,-313.0712
6.84972972972973,1654.8828125,-313.0712
6.84972972972973,1662.109375,-313.0712
6.84972972972973,1669.3359375,-313.0712
6.84972972972973,1676.5625,-313.0712
6.84972972972973,1683.7890625,-313.0712
6.84972972972973,1691.015625,-313.0712
6.84972972972973,1698.2421875,-313.0712
6.84972972972973,1705.46875,-313.0712
6.84972972972973,1712.6953125,-313.0712
6.84972972972973,1719.921875,-313.0712
6.84972972972973,1727.1484375,-313.0712
6.84972972972973,1734.375,-313.0712
6.84972972972973,1741.6015625,-313.0712
6.84972972972973,1748.828125,-313.0712
6.84972972972973,1756.0546875,-313.0712
6.84972972972973,1763.28125,-313.0712
6.84972972972973,1770.5078125,-313.0712
6.84972972972973,1777.734375,-313.0712
6.84972972972973,1784.9609375,-313.0712
6.84972972972973,1792.1875,-313.0712
6.84972972972973,1799.4140625,-313.0712
6.84972972972973,1806.640625,-313.0712
6.84972972972973,1813.8671875,-313.0712
6.84972972972973,1821.09375,-313.0712
6.84972972972973,1828.3203125,-313.0712
6.84972972972973,1835.546875,-313.0712
6.84972972972973,1842.7734375,-313.0712
6.84972972972973,1850.0,-313.0712
6.918918918918919,0.0,-313.0712
6.918918918918919,7.2265625,-313.0712
6.918918918918919,14.453125,-313.0712
6.918918918918919,21.6796875,-313.0712
6.918918918918919,28.90625,-313.0712
6.918918918918919,36.1328125,-313.0712
6.918918918918919,43.359375,-313.0712
6.918918918918919,50.5859375,-313.0712
6.918918918918919,57.8125,-313.0712
6.918918918918919,65.0390625,-313.0712
6.918918918918919,72.265625,-313.0712
6.918918918918919,79.4921875,-313.0712
6.918918918918919,86.71875,-313.0712
6.918918918918919,93.9453125,-313.0712
6.918918918918919,101.171875,-313.0712
6.918918918918919,108.3984375,-313.0712
6.918918918918919,115.625,-313.0712
6.918918918918919,122.8515625,-313.0712
6.918918918918919,130.078125,-313.0712
6.918918918918919,137.3046875,-313.0712
6.918918918918919,144.53125,-313.0712
6.918918918918919,151.7578125,-313.0712
6.918918918918919,158.984375,-313.0712
6.918918918918919,166.2109375,-313.0712
6.918918918918919,173.4375,-313.0712
6.918918918918919,180.6640625,-313.0712
6.918918918918919,187.890625,-313.0712
6.918918918918919,195.1171875,-313.0712
6.918918918918919,202.34375,-313.0712
6.918918918918919,209.5703125,-313.0712
6.918918918918919,216.796875,-313.0712
6.918918918918919,224.0234375,-313.0712
6.918918918918919,231.25,-313.0712
6.918918918918919,238.4765625,-313.0712
6.918918918918919,245.703125,-313.0712
6.918918918918919,252.9296875,-313.0712
6.918918918918919,260.15625,-313.0712
6.918918918918919,267.3828125,-313.0712
6.918918918918919,274.609375,-313.0712
6.918918918918919,281.8359375,-313.0712
6.918918918918919,289.0625,-313.0712
6.918918918918919,296.2890625,-313.0712
6.918918918918919,303.515625,-313.0712
6.918918918918919,310.7421875,-313.0712
6.918918918918919,317.96875,-313.0712
6.918918918918919,325.1953125,-313.0712
6.918918918918919,332.421875,-313.0712
6.918918918918919,339.6484375,-313.0712
6.918918918918919,346.875,-313.0712
6.918918918918919,354.1015625,-313.0712
6.918918918918919,361.328125,-313.0712
6.918918918918919,368.5546875,-313.0712
6.918918918918919,375.78125,-313.0712
6.918918918918919,383.0078125,-313.0712
6.918918918918919,390.234375,-313.0712
6.918918918918919,397.4609375,-313.0712
6.918918918918919,404.6875,-313.0712
6.918918918918919,411.9140625,-313.0712
6.918918918918919,419.140625,-313.0712
6.918918918918919,426.3671875,-313.0712
6.918918918918919,433.59375,-313.0712
